raw_row_index,en,vi,audit_flags,en_char_count,vi_char_count,length_ratio_vi_en
13229,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13230,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới (CAC).,exact_duplicate,65,72,1.1076923076923078
13232,The company's annual financial report will be released next month.,Báo cáo tài chính thường niên của công ty sẽ được công bố vào tháng tới.,exact_duplicate; noise_ui_fragment,66,72,1.0909090909090908
13236,We need to set clear Key Performance Indicators (KPIs) for the marketing team.,Chúng ta cần đặt ra các Chỉ số Hiệu suất Chính (KPI) rõ ràng cho đội ngũ marketing.,exact_duplicate,78,83,1.064102564102564
13240,Inflation rates are impacting consumer purchasing power.,Tỷ lệ lạm phát đang ảnh hưởng đến sức mua của người tiêu dùng.,exact_duplicate,56,62,1.1071428571428572
13242,Diversifying your investment portfolio can mitigate risks.,Đa dạng hóa danh mục đầu tư có thể giảm thiểu rủi ro.,exact_duplicate,58,53,0.9137931034482759
13253,Economic growth projections for next year are optimistic.,Dự báo tăng trưởng kinh tế cho năm tới khá lạc quan.,noise_ui_fragment,57,52,0.9122807017543859
13254,We need to re-evaluate our sales targets for the next fiscal year.,Chúng ta cần đánh giá lại các mục tiêu bán hàng cho năm tài chính tiếp theo.,noise_ui_fragment,66,76,1.1515151515151516
13264,We need to improve our sales conversion rates.,Chúng ta cần cải thiện tỷ lệ chuyển đổi bán hàng.,exact_duplicate,46,49,1.065217391304348
13267,The quarterly earnings report will be released next week.,Báo cáo thu nhập quý sẽ được công bố vào tuần tới.,noise_ui_fragment,57,50,0.8771929824561403
13271,What's the current valuation of the company?,Định giá hiện tại của công ty là bao nhiêu?,exact_duplicate,44,43,0.9772727272727273
13277,The company announced a stock split to increase liquidity.,Công ty đã công bố chia tách cổ phiếu để tăng tính thanh khoản.,exact_duplicate,58,63,1.0862068965517242
13279,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13280,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới.,exact_duplicate,65,66,1.0153846153846153
13281,The annual financial report will be released next month.,Báo cáo tài chính thường niên sẽ được công bố vào tháng tới.,exact_duplicate; noise_ui_fragment,56,60,1.0714285714285714
13283,We need to analyze the income statement carefully.,Chúng ta cần phân tích báo cáo kết quả kinh doanh một cách cẩn thận.,exact_duplicate,50,68,1.36
13284,The company reported a net profit of $5 million.,Công ty đã báo cáo lợi nhuận ròng 5 triệu đô la.,exact_duplicate,48,48,1.0
13287,Inflation rates are at their highest in a decade.,Tỷ lệ lạm phát đang ở mức cao nhất trong một thập kỷ.,exact_duplicate,49,53,1.0816326530612246
13296,They are looking for Series A funding next year.,Họ đang tìm kiếm vòng gọi vốn Series A vào năm tới.,noise_ui_fragment,48,51,1.0625
13301,We need to track our key performance indicators (KPIs).,Chúng ta cần theo dõi các chỉ số hiệu suất chính (KPIs) của mình.,exact_duplicate,55,65,1.1818181818181819
13308,The CEO emphasized the importance of sustainable growth.,CEO nhấn mạnh tầm quan trọng của tăng trưởng bền vững.,exact_duplicate,56,54,0.9642857142857143
13312,The balance sheet provides a snapshot of the company's financial health.,Bảng cân đối kế toán cung cấp cái nhìn tổng quan về tình hình tài chính của công ty.,exact_duplicate,72,84,1.1666666666666667
13319,The company's valuation significantly increased after the last funding round.,Định giá của công ty đã tăng đáng kể sau vòng gọi vốn gần đây.,exact_duplicate,77,62,0.8051948051948052
13323,They are planning an initial public offering (IPO) next year.,Họ đang lên kế hoạch phát hành cổ phiếu lần đầu ra công chúng (IPO) vào năm tới.,noise_ui_fragment,61,80,1.3114754098360655
13328,Cash flow management is crucial for small businesses.,Quản lý dòng tiền là rất quan trọng đối với các doanh nghiệp nhỏ.,exact_duplicate,53,65,1.2264150943396226
13334,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13335,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới (CAC).,exact_duplicate,65,72,1.1076923076923078
13336,The financial report for the last fiscal year will be released next week.,Báo cáo tài chính cho năm tài khóa vừa qua sẽ được công bố vào tuần tới.,noise_ui_fragment,73,72,0.9863013698630136
13349,The company's valuation significantly increased after the last funding round.,Định giá của công ty đã tăng đáng kể sau vòng gọi vốn gần đây.,exact_duplicate,77,62,0.8051948051948052
13350,Our marketing budget needs to be re-evaluated for next quarter.,Ngân sách tiếp thị của chúng ta cần được đánh giá lại cho quý tới.,noise_ui_fragment,63,66,1.0476190476190477
13358,The company is preparing for an initial public offering (IPO) next year.,Công ty đang chuẩn bị cho đợt chào bán công khai lần đầu (IPO) vào năm tới.,noise_ui_fragment,72,75,1.0416666666666667
13362,Our sales forecast indicates strong growth in the next two quarters.,Dự báo doanh số của chúng tôi cho thấy sự tăng trưởng mạnh mẽ trong hai quý tới.,noise_ui_fragment,68,80,1.1764705882352942
13368,The global supply chain disruptions affected our production costs.,Sự gián đoạn chuỗi cung ứng toàn cầu đã ảnh hưởng đến chi phí sản xuất của chúng tôi.,exact_duplicate,66,85,1.2878787878787878
13384,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13385,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới (CAC).,exact_duplicate,65,72,1.1076923076923078
13386,The company's annual financial report will be released next month.,Báo cáo tài chính thường niên của công ty sẽ được công bố vào tháng tới.,exact_duplicate; noise_ui_fragment,66,72,1.0909090909090908
13389,The startup successfully closed its Series A funding round.,Công ty khởi nghiệp đã chốt thành công vòng gọi vốn Series A.,exact_duplicate,59,61,1.0338983050847457
13390,What is the expected Return on Investment (ROI) for this project?,Tỷ suất hoàn vốn đầu tư (ROI) dự kiến cho dự án này là bao nhiêu?,exact_duplicate,65,65,1.0
13394,The CFO presented the quarterly financial results to the board.,Giám đốc tài chính (CFO) đã trình bày kết quả tài chính quý trước hội đồng quản trị.,exact_duplicate,63,84,1.3333333333333333
13398,Diversifying your investment portfolio is crucial for risk management.,Đa dạng hóa danh mục đầu tư là rất quan trọng để quản lý rủi ro.,exact_duplicate,70,64,0.9142857142857143
13400,Global economic growth is projected to slow down next year.,Tăng trưởng kinh tế toàn cầu dự kiến sẽ chậm lại vào năm tới.,noise_ui_fragment,59,61,1.0338983050847457
13407,They are pitching their idea to venture capitalists next week.,Họ sẽ thuyết trình ý tưởng của mình cho các nhà đầu tư mạo hiểm vào tuần tới.,noise_ui_fragment,62,77,1.2419354838709677
13414,The central bank decided to raise interest rates to curb inflation.,Ngân hàng trung ương đã quyết định tăng lãi suất để kiềm chế lạm phát.,exact_duplicate,67,70,1.044776119402985
13416,The company is preparing for its Initial Public Offering (IPO) next year.,Công ty đang chuẩn bị cho đợt chào bán công khai lần đầu (IPO) vào năm tới.,noise_ui_fragment,73,75,1.0273972602739727
13426,The board approved the annual budget for the next fiscal year.,Hội đồng quản trị đã phê duyệt ngân sách hàng năm cho năm tài chính tiếp theo.,noise_ui_fragment,62,78,1.2580645161290323
13432,Our inventory turnover ratio indicates efficient stock management.,Tỷ lệ vòng quay hàng tồn kho của chúng ta cho thấy quản lý kho hiệu quả.,exact_duplicate,66,72,1.0909090909090908
13434,The company's annual report will be released next month.,Báo cáo thường niên của công ty sẽ được công bố vào tháng tới.,noise_ui_fragment,56,62,1.1071428571428572
13456,We aim to increase our market share by 5% next year.,Chúng ta đặt mục tiêu tăng thị phần lên 5% vào năm tới.,noise_ui_fragment,52,55,1.0576923076923077
13462,Sales projections for the next fiscal year look promising.,Các dự báo doanh số cho năm tài chính tiếp theo có vẻ đầy hứa hẹn.,noise_ui_fragment,58,66,1.1379310344827587
13463,Our top-performing salesperson broke all previous records.,Nhân viên bán hàng xuất sắc nhất của chúng ta đã phá vỡ mọi kỷ lục trước đó.,exact_duplicate,58,76,1.3103448275862069
13476,Diversifying your investment portfolio reduces risk.,Đa dạng hóa danh mục đầu tư giúp giảm rủi ro.,exact_duplicate,52,45,0.8653846153846154
13484,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13485,The company's net profit margin improved significantly this quarter.,Biên lợi nhuận ròng của công ty đã cải thiện đáng kể trong quý này.,exact_duplicate,68,67,0.9852941176470589
13486,Market trends indicate a strong recovery in the tech sector.,Xu hướng thị trường cho thấy sự phục hồi mạnh mẽ trong lĩnh vực công nghệ.,exact_duplicate,60,74,1.2333333333333334
13489,What's the projected Return on Investment (ROI) for this project?,Tỷ suất hoàn vốn đầu tư (ROI) dự kiến cho dự án này là bao nhiêu?,exact_duplicate,65,65,1.0
13491,The balance sheet provides a snapshot of the company's financial health.,Bảng cân đối kế toán cung cấp cái nhìn tổng quan về tình hình tài chính của công ty.,exact_duplicate,72,84,1.1666666666666667
13503,The CEO presented a detailed financial outlook for the next fiscal year.,CEO đã trình bày một triển vọng tài chính chi tiết cho năm tài chính tiếp theo.,noise_ui_fragment,72,79,1.0972222222222223
13506,They are pitching their idea to angel investors next week.,Họ sẽ trình bày ý tưởng của mình cho các nhà đầu tư thiên thần vào tuần tới.,noise_ui_fragment,58,76,1.3103448275862069
13515,Sales projections for the next quarter look promising.,Dự báo doanh số bán hàng cho quý tới trông rất hứa hẹn.,noise_ui_fragment,54,55,1.0185185185185186
13519,Emerging markets offer significant growth opportunities.,Các thị trường mới nổi mang lại cơ hội tăng trưởng đáng kể.,exact_duplicate,56,59,1.0535714285714286
13523,Inflation rates are impacting consumer purchasing power.,Tỷ lệ lạm phát đang ảnh hưởng đến sức mua của người tiêu dùng.,exact_duplicate,56,62,1.1071428571428572
13524,We need to set more aggressive sales targets next year.,Chúng ta cần đặt ra các mục tiêu bán hàng quyết liệt hơn vào năm tới.,noise_ui_fragment,55,69,1.2545454545454546
13534,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13535,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới (CAC).,exact_duplicate,65,72,1.1076923076923078
13539,The startup successfully closed its Series A funding round.,Công ty khởi nghiệp đã chốt thành công vòng gọi vốn Series A.,exact_duplicate,59,61,1.0338983050847457
13546,Diversifying your investment portfolio can mitigate risks.,Đa dạng hóa danh mục đầu tư có thể giảm thiểu rủi ro.,exact_duplicate,58,53,0.9137931034482759
13548,Consumer spending habits are shifting towards online platforms.,Thói quen chi tiêu của người tiêu dùng đang chuyển dịch sang các nền tảng trực tuyến.,exact_duplicate,63,85,1.3492063492063493
13562,The company announced a stock split to increase liquidity.,Công ty đã công bố chia tách cổ phiếu để tăng tính thanh khoản.,exact_duplicate,58,63,1.0862068965517242
13566,What's the current valuation of the company?,Định giá hiện tại của công ty là bao nhiêu?,exact_duplicate,44,43,0.9772727272727273
13567,The quarterly earnings call will be held next week.,Cuộc họp báo cáo thu nhập hàng quý sẽ được tổ chức vào tuần tới.,noise_ui_fragment,51,64,1.2549019607843137
13584,Our Q3 revenue exceeded expectations by 15%.,Doanh thu quý 3 của chúng ta đã vượt kỳ vọng 15%.,exact_duplicate,44,49,1.1136363636363635
13585,We need to focus on reducing the customer acquisition cost (CAC).,Chúng ta cần tập trung giảm chi phí để có được một khách hàng mới (CAC).,exact_duplicate,65,72,1.1076923076923078
13597,The company announced a dividend payout to its shareholders.,Công ty đã công bố chi trả cổ tức cho các cổ đông của mình.,exact_duplicate,60,59,0.9833333333333333
13603,The CEO emphasized the importance of sustainable growth.,CEO nhấn mạnh tầm quan trọng của tăng trưởng bền vững.,exact_duplicate,56,54,0.9642857142857143
