raw_row_index,source_short_name,en_clean,vi_clean,audit_flags,suggested_it_subdomain,suggested_reason,manual_decision,manual_it_subdomain,manual_note
32545,kde4,Position,"Nếu chọn tùy chọn này, thì sẽ hiển thị đường dẫn đầy đủ đến tài liệu trong đầu đề cửa sổ.",extreme_length_ratio,ui_localization;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32546,kde4,R/ O,Đồng bộ hoá bộ mô phỏng & thiết bị cuối với tài liệu hiện thời,extreme_length_ratio,hardware;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32547,kde4,OVR,"Nếu chọn, Konsole sẽ cd (chuyển thư mục) tới thư mục của tài liệu hiện thời khi bắt đầu chạy và khi tài liệu hiện thời thay đổi, nếu tài liệu là tập tin trên máy.",extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32551,kde4,& Show full path in title,"Bạn có thể chọn mẫu cho các dạng tập tin từ hộp kết hợp và sửa nó ở đây. Chuỗi% s trong mẫu sẽ được thay thế bằng những gì nhập vào, và thu được kết quả của biểu thức chính quy sẽ tìm kiếm.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32553,kde4,Sync & terminal emulator with active document,Lỗi:,extreme_length_ratio,command_cli;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32554,kde4,"If this is checked, the built in Konsole will cd to the directory of the active document when started and whenever the active document changes, if the document is a local file.",Lỗi công cụ grep,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32557,kde4,Find,Chỉ ra tên cho phiên chạy hiện thời,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32560,kde4,Error:,Tập tin này đã thay đổi (đã tạo) trên đĩa bởi một chương trình khác.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32573,kde4,Use this command to create a new document,KWrite,extreme_length_ratio,command_cli;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
32647,kde4,& File,NAME OF TRANSLATORS,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
32715,kde4,"Extract Archive Here, Autodetect Subfolder",Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32716,kde4,Plugin for handling of archive formats for the Kerfuffle library,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32720,kde4,bkisofs plugin for Kerfuffle,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32726,kde4,KArchive plugin for Kerfuffle,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32728,kde4,LibArchive Plugin for Kerfuffle,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32730,kde4,libbz2 plugin for Kerfuffle,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32732,kde4,libgz plugin for Kerfuffle,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32734,kde4,libxz plugin for Kerfuffle,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32744,kde4,Irkick global notification event,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32747,kde4,Irkick has triggered an application,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32772,kde4,A test structure for dynamic arrays,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32774,kde4,Structure for Executable Linking Format (ELF),Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32776,kde4,A test structure for enums,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32778,kde4,A test structure containing the PNG file header (file must be set to big-endian),Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
32780,kde4,A few more test structures,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32782,kde4,A few test structures,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32787,kde4,System tray icon for managing print jobs,Comment,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
32791,kde4,Missing Printer Driver,Name,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
32812,kde4,KMilo,Trình Bổ Sung Cho Máy AsusComment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32821,kde4,KEdit,Trình Bổ Sung Theo Dõi Vi Xử LýComment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32847,kde4,Edit,SửaNAME OF TRANSLATORS,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32900,kde4,Stacked Bar Chart,Cột,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32916,kde4,Bars,Trình biên soạn Dữ Liệu KChart,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32935,kde4,Customize with & Wizard...,& Pie,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32955,kde4,Here you set the color in which the background of the chart is painted.,Tiêu đề - Y:,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
32957,kde4,"You can select a background image from this list. Initially, the installed KDE wallpapers will be offered. If you do not find what you are looking for here, you can select any image file by clicking on the Browse button below.",Định dạng trục - Y,extreme_length_ratio,ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
32960,kde4,This area will always display the currently selected background image. Note that the image will be scaled and thus might have a different ratio than it originally had.,Màu & nền,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32964,kde4,"If you check this box, the selected image will be scaled to fit the total size of the selected area. Image ratio will be adjusted to match the area size and height if necessary.",Không,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32965,kde4,"If you check this box, the selected image will be centered over the selected area. If the image is larger then the area, you will only see the middle part of it.",& Duyệt...,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32967,kde4,Data+Axes+Legend,Khu vực này luôn luôn hiển thị ảnh nền đã đưọc chọn gần đâỵ Chú ý là ảnh sẽ được tỉ lệ hoá khác với kích thước thật của nó.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32968,kde4,Data+Axes,"Trong hộp này, bạn có thể đặt nhiều thiết lập điều khiển sự hiển thị của hình nền.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32970,kde4,Bottom Axis,"Bạn có thể chọn độ sáng của ảnh sao cho nó không làm ảnh hưởng đến chart. Ảnh khác nhau sẽ đòi hỏi thiết lập khác nhau, nhưng 25% sẽ là giá trị khuyến nghị.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32971,kde4,Header A,"Nếu bạn chọn hộp này, ảnh được chọn sẽ bị tỉ lệ hoá để khớp vào cỡ chart.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32972,kde4,Header C,"Nếu bạn chọn hộp này, ảnh được chọn sẽ bị trung tâm hoá trên chart. Nếu ảnh to hơn chart, bạn sẽ chỉ nhìn thấy phần giữa của nó. Thiết lập này chỉ dùng được nếu Tỉ lệ hoá không được chọn.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32976,kde4,Footer 1 A,Trang này cho phép bạn cấu hình màu mà chart sẽ hiển thị. Mỗi phần của chart sẽ được chỉ định một màu khác nhaụ,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32981,kde4,Footer 2 C,"Bạn có thể cấu hình màu sẽ được dùng cho chart grid. Tất nhiên, thiết lập này chỉ có tác dụng nếu Chế Độ Vẽ grid được bật.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32983,kde4,Footer 3 B,Màu này sẽ được dùng cho việc hiển thị tiêu đề của trục X (Ngang). Thiết lập này sẽ ghi đè thiết lập Màu tiêu đề,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32987,kde4,& Line color:,Màu này sẽ được dùng cho việc hiển thị màu trục Y (thẳng đứng). Nó chỉ có hiệu nghiệm nếu chart được cấu hình có trục thứ hai Y. Thiết lập này sẽ ghi đè thiết lập Màu Tiêu Đề,extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32988,kde4,This is the color that is used for drawing lines like axes.,Màu nhãn X,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32990,kde4,"Here you can configure the color that is used for the chart grid. Of course, this setting will only take effect if grid drawing is turned on.",Màu nhãn Y,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32992,kde4,This color is used for displaying titles for the X (horizontal) axis. This setting overrides the setting Title Color.,Màu nhãn Y (trục thứ 2),extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32993,kde4,& Y-title color:,"Bạn có thể cấu hình màu sẽ được dùng cho nhãn của trục thứ hai Y (dọc). Tất nhiên, thiết lập này sẽ chỉ hiệu nghiệm nếu chart có cả hai trục.",extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32994,kde4,This color is used for displaying titles for the Y (vertical) axis. This setting overrides the setting Title Color.,Vùng,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
32996,kde4,This color is used for displaying titles for the second Y (vertical) axis. It only takes effect if the chart is configured to have a second Y axis. This setting overrides the setting Title Color.,Dữ liệu trong:,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33000,kde4,Here you can configure the color that is used for labeling the Y (vertical) axis,& Font,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33002,kde4,"Here you can configure the color that is used for labeling the second Y (vertical) axis. Of course, this setting only takes effect if the chart is configured to have two vertical axes.",& Dòng,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33016,kde4,Chart & Sub-type,Màu,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33043,kde4,Rotation around the X-axis in degrees:,Legend,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33044,kde4,Rotation around the Y-axis in degrees:,Legend,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33051,kde4,Polar marker,"Nếu bạn chọn hộp này, ảnh được chọn sẽ bị trung tâm hoá trên chart. Nếu ảnh to hơn chart, bạn sẽ chỉ nhìn thấy phần giữa của nó. Thiết lập này chỉ dùng được nếu Tỉ lệ hoá không được chọn.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33057,kde4,Setup Axes,"Bạn có thể cấu hình màu sẽ được dùng cho nhãn của trục thứ hai Y (dọc). Tất nhiên, thiết lập này sẽ chỉ hiệu nghiệm nếu chart có cả hai trục.",extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33059,kde4,X axis:,"Bạn có thể cấu hình màu sẽ được dùng cho nhãn của trục thứ hai Y (dọc). Tất nhiên, thiết lập này sẽ chỉ hiệu nghiệm nếu chart có cả hai trục.",extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33061,kde4,Border:,Bạn có thể cấu hình màu sẽ được dùng cho nhãn trục Y (dọc).,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33063,kde4,Depth 3D:,"Bạn có thể cấu hình màu sẽ được dùng cho nhãn của trục thứ hai Y (dọc). Tất nhiên, thiết lập này sẽ chỉ hiệu nghiệm nếu chart có cả hai trục.",extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33066,kde4,Y-label 2 format:,Nối,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33122,kde4,Configure Kivio...,NAME OF TRANSLATORS,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
33151,kde4,End,Kết thúcStencils,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
33221,kde4,Basic flowcharting manual operation shape,Stencils,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
33274,kde4,Multivalued Attribute shape used in ER diagrams,Stencils,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
